,key,accn,unit,val,form,end,filed,fy
6010,FairValueAssetsMeasuredOnRecurringBasisCashAndCashEquivalents,0001193125-10-238044,USD,4124000000.0,10-K,2009-09-26,2010-10-27,2010
6011,FairValueAssetsMeasuredOnRecurringBasisCashAndCashEquivalents,0001193125-10-162840,USD,4124000000.0,10-Q,2009-09-26,2010-07-21,2010
6012,FairValueAssetsMeasuredOnRecurringBasisCashAndCashEquivalents,0001193125-10-162840,USD,7779000000.0,10-Q,2010-06-26,2010-07-21,2010
6013,FairValueAssetsMeasuredOnRecurringBasisCashAndCashEquivalents,0001193125-10-238044,USD,9571000000.0,10-K,2010-09-25,2010-10-27,2010
6014,FairValueAssetsMeasuredOnRecurringBasisDerivativeFinancialInstrumentsAssets,0001193125-10-238044,USD,37000000.0,10-K,2009-09-26,2010-10-27,2010
6015,FairValueAssetsMeasuredOnRecurringBasisDerivativeFinancialInstrumentsAssets,0001193125-10-162840,USD,37000000.0,10-Q,2009-09-26,2010-07-21,2010
6016,FairValueAssetsMeasuredOnRecurringBasisDerivativeFinancialInstrumentsAssets,0001193125-10-162840,USD,206000000.0,10-Q,2010-06-26,2010-07-21,2010
6017,FairValueAssetsMeasuredOnRecurringBasisDerivativeFinancialInstrumentsAssets,0001193125-10-238044,USD,107000000.0,10-K,2010-09-25,2010-10-27,2010
6018,FairValueHedgesAtFairValueNet,0001193125-11-282113,USD,0.0,10-K,2009-09-26,2011-10-26,2011
6019,FairValueHedgesAtFairValueNet,0001193125-13-170623,USD,0.0,8-K,2010-09-25,2013-04-24,2012
6020,FairValueHedgesAtFairValueNet,0001193125-12-444068,USD,0.0,10-K,2010-09-25,2012-10-31,2012
6021,FairValueHedgesAtFairValueNet,0001193125-11-282113,USD,0.0,10-K,2010-09-25,2011-10-26,2011
6022,FairValueHedgesAtFairValueNet,0001193125-13-416534,USD,0.0,10-K,2011-09-24,2013-10-30,2013
6023,FairValueHedgesAtFairValueNet,0001193125-13-170623,USD,0.0,8-K,2011-09-24,2013-04-24,2012
6024,FairValueHedgesAtFairValueNet,0001193125-12-444068,USD,0.0,10-K,2011-09-24,2012-10-31,2012
6025,FairValueHedgesAtFairValueNet,0001193125-11-282113,USD,0.0,10-K,2011-09-24,2011-10-26,2011
6026,FairValueHedgesAtFairValueNet,0001193125-13-416534,USD,0.0,10-K,2012-09-29,2013-10-30,2013
6027,FairValueHedgesAtFairValueNet,0001193125-13-170623,USD,0.0,8-K,2012-09-29,2013-04-24,2012
6028,FairValueHedgesAtFairValueNet,0001193125-12-444068,USD,0.0,10-K,2012-09-29,2012-10-31,2012
6029,FairValueHedgesAtFairValueNet,0001193125-13-416534,USD,0.0,10-K,2013-09-28,2013-10-30,2013
6030,FairValueLiabilitiesMeasuredOnRecurringBasisDerivativeFinancialInstrumentsLiabilities,0001193125-10-238044,USD,25000000.0,10-K,2009-09-26,2010-10-27,2010
6031,FairValueLiabilitiesMeasuredOnRecurringBasisDerivativeFinancialInstrumentsLiabilities,0001193125-10-162840,USD,25000000.0,10-Q,2009-09-26,2010-07-21,2010
6032,FairValueLiabilitiesMeasuredOnRecurringBasisDerivativeFinancialInstrumentsLiabilities,0001193125-10-162840,USD,184000000.0,10-Q,2010-06-26,2010-07-21,2010
6033,FairValueLiabilitiesMeasuredOnRecurringBasisDerivativeFinancialInstrumentsLiabilities,0001193125-10-238044,USD,606000000.0,10-K,2010-09-25,2010-10-27,2010
6034,FederalIncomeTaxExpenseBenefitContinuingOperations,0001193125-10-238044,USD,2294000000.0,10-K,2008-09-27,2010-10-27,2010
6035,FederalIncomeTaxExpenseBenefitContinuingOperations,0001193125-10-238044,USD,2999000000.0,10-K,2009-09-26,2010-10-27,2010
6036,FederalIncomeTaxExpenseBenefitContinuingOperations,0001193125-11-282113,USD,2999000000.0,10-K,2009-09-26,2011-10-26,2011
6037,FederalIncomeTaxExpenseBenefitContinuingOperations,0001193125-10-238044,USD,3826000000.0,10-K,2010-09-25,2010-10-27,2010
6038,FederalIncomeTaxExpenseBenefitContinuingOperations,0001193125-11-282113,USD,3826000000.0,10-K,2010-09-25,2011-10-26,2011
6039,FederalIncomeTaxExpenseBenefitContinuingOperations,0001193125-12-444068,USD,3826000000.0,10-K,2010-09-25,2012-10-31,2012
6040,FederalIncomeTaxExpenseBenefitContinuingOperations,0001193125-13-170623,USD,3826000000.0,8-K,2010-09-25,2013-04-24,2012
6041,FederalIncomeTaxExpenseBenefitContinuingOperations,0001193125-11-282113,USD,6882000000.0,10-K,2011-09-24,2011-10-26,2011
6042,FederalIncomeTaxExpenseBenefitContinuingOperations,0001193125-12-444068,USD,6882000000.0,10-K,2011-09-24,2012-10-31,2012
6043,FederalIncomeTaxExpenseBenefitContinuingOperations,0001193125-13-170623,USD,6882000000.0,8-K,2011-09-24,2013-04-24,2012
6044,FederalIncomeTaxExpenseBenefitContinuingOperations,0001193125-13-416534,USD,6882000000.0,10-K,2011-09-24,2013-10-30,2013
6045,FederalIncomeTaxExpenseBenefitContinuingOperations,0001193125-12-444068,USD,12258000000.0,10-K,2012-09-29,2012-10-31,2012
6046,FederalIncomeTaxExpenseBenefitContinuingOperations,0001193125-13-170623,USD,12258000000.0,8-K,2012-09-29,2013-04-24,2012
6047,FederalIncomeTaxExpenseBenefitContinuingOperations,0001193125-13-416534,USD,12258000000.0,10-K,2012-09-29,2013-10-30,2013
6048,FederalIncomeTaxExpenseBenefitContinuingOperations,0001193125-14-383437,USD,12258000000.0,10-K,2012-09-29,2014-10-27,2014
6049,FederalIncomeTaxExpenseBenefitContinuingOperations,0001193125-15-023732,USD,12258000000.0,8-K,2012-09-29,2015-01-28,2014
6050,FederalIncomeTaxExpenseBenefitContinuingOperations,0001193125-13-416534,USD,11212000000.0,10-K,2013-09-28,2013-10-30,2013
6051,FederalIncomeTaxExpenseBenefitContinuingOperations,0001193125-14-383437,USD,11212000000.0,10-K,2013-09-28,2014-10-27,2014
6052,FederalIncomeTaxExpenseBenefitContinuingOperations,0001193125-15-023732,USD,11212000000.0,8-K,2013-09-28,2015-01-28,2014
6053,FederalIncomeTaxExpenseBenefitContinuingOperations,0001193125-15-356351,USD,11212000000.0,10-K,2013-09-28,2015-10-28,2015
6054,FederalIncomeTaxExpenseBenefitContinuingOperations,0001193125-14-383437,USD,11807000000.0,10-K,2014-09-27,2014-10-27,2014
6055,FederalIncomeTaxExpenseBenefitContinuingOperations,0001193125-15-023732,USD,11807000000.0,8-K,2014-09-27,2015-01-28,2014
6056,FederalIncomeTaxExpenseBenefitContinuingOperations,0001193125-15-356351,USD,11807000000.0,10-K,2014-09-27,2015-10-28,2015
6057,FederalIncomeTaxExpenseBenefitContinuingOperations,0001628280-16-020309,USD,11807000000.0,10-K,2014-09-27,2016-10-26,2016
6058,FederalIncomeTaxExpenseBenefitContinuingOperations,0001193125-15-356351,USD,15138000000.0,10-K,2015-09-26,2015-10-28,2015
6059,FederalIncomeTaxExpenseBenefitContinuingOperations,0001628280-16-020309,USD,15138000000.0,10-K,2015-09-26,2016-10-26,2016
6060,FederalIncomeTaxExpenseBenefitContinuingOperations,0000320193-17-000070,USD,15138000000.0,10-K,2015-09-26,2017-11-03,2017
6061,FederalIncomeTaxExpenseBenefitContinuingOperations,0001628280-16-020309,USD,12695000000.0,10-K,2016-09-24,2016-10-26,2016
6062,FederalIncomeTaxExpenseBenefitContinuingOperations,0000320193-17-000070,USD,12695000000.0,10-K,2016-09-24,2017-11-03,2017
6063,FederalIncomeTaxExpenseBenefitContinuingOperations,0000320193-18-000145,USD,12695000000.0,10-K,2016-09-24,2018-11-05,2018
6064,FederalIncomeTaxExpenseBenefitContinuingOperations,0000320193-17-000070,USD,13822000000.0,10-K,2017-09-30,2017-11-03,2017
6065,FederalIncomeTaxExpenseBenefitContinuingOperations,0000320193-18-000145,USD,13822000000.0,10-K,2017-09-30,2018-11-05,2018
6066,FederalIncomeTaxExpenseBenefitContinuingOperations,0000320193-19-000119,USD,13822000000.0,10-K,2017-09-30,2019-10-31,2019
6067,FederalIncomeTaxExpenseBenefitContinuingOperations,0000320193-18-000145,USD,7606000000.0,10-K,2018-09-29,2018-11-05,2018
6068,FederalIncomeTaxExpenseBenefitContinuingOperations,0000320193-19-000119,USD,7606000000.0,10-K,2018-09-29,2019-10-31,2019
6069,FederalIncomeTaxExpenseBenefitContinuingOperations,0000320193-20-000096,USD,7606000000.0,10-K,2018-09-29,2020-10-30,2020
6070,FederalIncomeTaxExpenseBenefitContinuingOperations,0000320193-19-000119,USD,3445000000.0,10-K,2019-09-28,2019-10-31,2019
6071,FederalIncomeTaxExpenseBenefitContinuingOperations,0000320193-20-000096,USD,3445000000.0,10-K,2019-09-28,2020-10-30,2020
6072,FederalIncomeTaxExpenseBenefitContinuingOperations,0000320193-21-000105,USD,3445000000.0,10-K,2019-09-28,2021-10-29,2021
6073,FederalIncomeTaxExpenseBenefitContinuingOperations,0000320193-20-000096,USD,2687000000.0,10-K,2020-09-26,2020-10-30,2020
6074,FederalIncomeTaxExpenseBenefitContinuingOperations,0000320193-21-000105,USD,2687000000.0,10-K,2020-09-26,2021-10-29,2021
6075,FederalIncomeTaxExpenseBenefitContinuingOperations,0000320193-21-000105,USD,1081000000.0,10-K,2021-09-25,2021-10-29,2021
6076,FinanceLeaseLiability,0000320193-20-000010,USD,641000000.0,10-Q,2019-12-28,2020-01-29,2020
6077,FinanceLeaseLiability,0000320193-20-000052,USD,648000000.0,10-Q,2020-03-28,2020-05-01,2020
6078,FinanceLeaseLiability,0000320193-20-000062,USD,650000000.0,10-Q,2020-06-27,2020-07-31,2020
6079,FinanceLeaseLiability,0000320193-20-000096,USD,661000000.0,10-K,2020-09-26,2020-10-30,2020
6080,FinanceLeaseLiability,0000320193-21-000105,USD,848000000.0,10-K,2021-09-25,2021-10-29,2021
6081,FinanceLeaseLiabilityCurrent,0000320193-20-000096,USD,24000000.0,10-K,2020-09-26,2020-10-30,2020
6082,FinanceLeaseLiabilityCurrent,0000320193-21-000105,USD,24000000.0,10-K,2020-09-26,2021-10-29,2021
6083,FinanceLeaseLiabilityCurrent,0000320193-21-000105,USD,79000000.0,10-K,2021-09-25,2021-10-29,2021
6084,FinanceLeaseLiabilityNoncurrent,0000320193-20-000096,USD,637000000.0,10-K,2020-09-26,2020-10-30,2020
6085,FinanceLeaseLiabilityNoncurrent,0000320193-21-000105,USD,637000000.0,10-K,2020-09-26,2021-10-29,2021
6086,FinanceLeaseLiabilityNoncurrent,0000320193-21-000105,USD,769000000.0,10-K,2021-09-25,2021-10-29,2021
6087,FinanceLeaseLiabilityPaymentsDue,0000320193-20-000010,USD,1084000000.0,10-Q,2019-12-28,2020-01-29,2020
6088,FinanceLeaseLiabilityPaymentsDue,0000320193-20-000052,USD,1087000000.0,10-Q,2020-03-28,2020-05-01,2020
6089,FinanceLeaseLiabilityPaymentsDue,0000320193-20-000062,USD,1082000000.0,10-Q,2020-06-27,2020-07-31,2020
6090,FinanceLeaseLiabilityPaymentsDue,0000320193-20-000096,USD,1090000000.0,10-K,2020-09-26,2020-10-30,2020
6091,FinanceLeaseLiabilityPaymentsDue,0000320193-21-000105,USD,1266000000.0,10-K,2021-09-25,2021-10-29,2021
6092,FinanceLeaseLiabilityPaymentsDueAfterYearFive,0000320193-20-000010,USD,921000000.0,10-Q,2019-12-28,2020-01-29,2020
6093,FinanceLeaseLiabilityPaymentsDueAfterYearFive,0000320193-20-000052,USD,920000000.0,10-Q,2020-03-28,2020-05-01,2020
6094,FinanceLeaseLiabilityPaymentsDueAfterYearFive,0000320193-20-000062,USD,920000000.0,10-Q,2020-06-27,2020-07-31,2020
6095,FinanceLeaseLiabilityPaymentsDueAfterYearFive,0000320193-20-000096,USD,895000000.0,10-K,2020-09-26,2020-10-30,2020
6096,FinanceLeaseLiabilityPaymentsDueAfterYearFive,0000320193-21-000105,USD,868000000.0,10-K,2021-09-25,2021-10-29,2021
6097,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,0000320193-20-000096,USD,43000000.0,10-K,2020-09-26,2020-10-30,2020
6098,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,0000320193-21-000105,USD,104000000.0,10-K,2021-09-25,2021-10-29,2021
6099,FinanceLeaseLiabilityPaymentsDueYearFive,0000320193-20-000010,USD,25000000.0,10-Q,2019-12-28,2020-01-29,2020
6100,FinanceLeaseLiabilityPaymentsDueYearFive,0000320193-20-000052,USD,26000000.0,10-Q,2020-03-28,2020-05-01,2020
6101,FinanceLeaseLiabilityPaymentsDueYearFive,0000320193-20-000062,USD,27000000.0,10-Q,2020-06-27,2020-07-31,2020
6102,FinanceLeaseLiabilityPaymentsDueYearFive,0000320193-20-000096,USD,25000000.0,10-K,2020-09-26,2020-10-30,2020
6103,FinanceLeaseLiabilityPaymentsDueYearFive,0000320193-21-000105,USD,26000000.0,10-K,2021-09-25,2021-10-29,2021
6104,FinanceLeaseLiabilityPaymentsDueYearFour,0000320193-20-000010,USD,46000000.0,10-Q,2019-12-28,2020-01-29,2020
6105,FinanceLeaseLiabilityPaymentsDueYearFour,0000320193-20-000052,USD,49000000.0,10-Q,2020-03-28,2020-05-01,2020
6106,FinanceLeaseLiabilityPaymentsDueYearFour,0000320193-20-000062,USD,50000000.0,10-Q,2020-06-27,2020-07-31,2020
6107,FinanceLeaseLiabilityPaymentsDueYearFour,0000320193-20-000096,USD,30000000.0,10-K,2020-09-26,2020-10-30,2020
6108,FinanceLeaseLiabilityPaymentsDueYearFour,0000320193-21-000105,USD,46000000.0,10-K,2021-09-25,2021-10-29,2021
6109,FinanceLeaseLiabilityPaymentsDueYearThree,0000320193-20-000010,USD,35000000.0,10-Q,2019-12-28,2020-01-29,2020
6110,FinanceLeaseLiabilityPaymentsDueYearThree,0000320193-20-000052,USD,38000000.0,10-Q,2020-03-28,2020-05-01,2020
6111,FinanceLeaseLiabilityPaymentsDueYearThree,0000320193-20-000062,USD,39000000.0,10-Q,2020-06-27,2020-07-31,2020
6112,FinanceLeaseLiabilityPaymentsDueYearThree,0000320193-20-000096,USD,54000000.0,10-K,2020-09-26,2020-10-30,2020
6113,FinanceLeaseLiabilityPaymentsDueYearThree,0000320193-21-000105,USD,99000000.0,10-K,2021-09-25,2021-10-29,2021
6114,FinanceLeaseLiabilityPaymentsDueYearTwo,0000320193-20-000010,USD,34000000.0,10-Q,2019-12-28,2020-01-29,2020
6115,FinanceLeaseLiabilityPaymentsDueYearTwo,0000320193-20-000052,USD,40000000.0,10-Q,2020-03-28,2020-05-01,2020
6116,FinanceLeaseLiabilityPaymentsDueYearTwo,0000320193-20-000062,USD,41000000.0,10-Q,2020-06-27,2020-07-31,2020
6117,FinanceLeaseLiabilityPaymentsDueYearTwo,0000320193-20-000096,USD,43000000.0,10-K,2020-09-26,2020-10-30,2020
6118,FinanceLeaseLiabilityPaymentsDueYearTwo,0000320193-21-000105,USD,123000000.0,10-K,2021-09-25,2021-10-29,2021
6119,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,0000320193-20-000010,USD,23000000.0,10-Q,2019-12-28,2020-01-29,2020
6120,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,0000320193-20-000052,USD,14000000.0,10-Q,2020-03-28,2020-05-01,2020
6121,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,0000320193-20-000062,USD,5000000.0,10-Q,2020-06-27,2020-07-31,2020
6122,FinanceLeaseLiabilityUndiscountedExcessAmount,0000320193-20-000010,USD,443000000.0,10-Q,2019-12-28,2020-01-29,2020
6123,FinanceLeaseLiabilityUndiscountedExcessAmount,0000320193-20-000052,USD,439000000.0,10-Q,2020-03-28,2020-05-01,2020
6124,FinanceLeaseLiabilityUndiscountedExcessAmount,0000320193-20-000062,USD,432000000.0,10-Q,2020-06-27,2020-07-31,2020
6125,FinanceLeaseLiabilityUndiscountedExcessAmount,0000320193-20-000096,USD,429000000.0,10-K,2020-09-26,2020-10-30,2020
6126,FinanceLeaseLiabilityUndiscountedExcessAmount,0000320193-21-000105,USD,418000000.0,10-K,2021-09-25,2021-10-29,2021
6127,FinanceLeaseRightOfUseAsset,0000320193-20-000096,USD,629000000.0,10-K,2020-09-26,2020-10-30,2020
6128,FinanceLeaseRightOfUseAsset,0000320193-21-000105,USD,629000000.0,10-K,2020-09-26,2021-10-29,2021
6129,FinanceLeaseRightOfUseAsset,0000320193-21-000105,USD,861000000.0,10-K,2021-09-25,2021-10-29,2021
6130,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001193125-10-238044,USD,176000000.0,10-K,2009-09-26,2010-10-27,2010
6131,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001193125-11-282113,USD,245000000.0,10-K,2010-09-25,2011-10-26,2011
6132,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001193125-10-238044,USD,245000000.0,10-K,2010-09-25,2010-10-27,2010
6133,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001193125-13-170623,USD,437000000.0,8-K,2011-09-24,2013-04-24,2012
6134,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001193125-12-444068,USD,437000000.0,10-K,2011-09-24,2012-10-31,2012
6135,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001193125-11-282113,USD,437000000.0,10-K,2011-09-24,2011-10-26,2011
6136,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001193125-13-416534,USD,1042000000.0,10-K,2012-09-29,2013-10-30,2013
6137,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001193125-13-170623,USD,1042000000.0,8-K,2012-09-29,2013-04-24,2012
6138,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001193125-12-444068,USD,1042000000.0,10-K,2012-09-29,2012-10-31,2012
6139,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001193125-15-023732,USD,2002000000.0,8-K,2013-09-28,2015-01-28,2014
6140,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001193125-14-383437,USD,2002000000.0,10-K,2013-09-28,2014-10-27,2014
6141,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001193125-14-277160,USD,2002000000.0,10-Q,2013-09-28,2014-07-23,2014
6142,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001193125-14-157311,USD,2002000000.0,10-Q,2013-09-28,2014-04-24,2014
6143,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001193125-14-024487,USD,2002000000.0,10-Q,2013-09-28,2014-01-28,2014
6144,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001193125-13-416534,USD,2002000000.0,10-K,2013-09-28,2013-10-30,2013
6145,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001193125-14-024487,USD,2266000000.0,10-Q,2013-12-28,2014-01-28,2014
6146,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001193125-14-157311,USD,2533000000.0,10-Q,2014-03-29,2014-04-24,2014
6147,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001193125-14-277160,USD,2805000000.0,10-Q,2014-06-28,2014-07-23,2014
6148,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001193125-15-356351,USD,3085000000.0,10-K,2014-09-27,2015-10-28,2015
6149,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001193125-15-259935,USD,3085000000.0,10-Q,2014-09-27,2015-07-22,2015
6150,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001193125-15-153166,USD,3085000000.0,10-Q,2014-09-27,2015-04-28,2015
6151,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001193125-15-023732,USD,3085000000.0,8-K,2014-09-27,2015-01-28,2014
6152,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001193125-15-023697,USD,3085000000.0,10-Q,2014-09-27,2015-01-28,2015
6153,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001193125-14-383437,USD,3085000000.0,10-K,2014-09-27,2014-10-27,2014
6154,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001193125-15-023697,USD,3371000000.0,10-Q,2014-12-27,2015-01-28,2015
6155,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001193125-15-153166,USD,3711000000.0,10-Q,2015-03-28,2015-04-28,2015
6156,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001193125-15-259935,USD,3991000000.0,10-Q,2015-06-27,2015-07-22,2015
6157,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001628280-16-020309,USD,4332000000.0,10-K,2015-09-26,2016-10-26,2016
6158,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001628280-16-017809,USD,4332000000.0,10-Q,2015-09-26,2016-07-27,2016
6159,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001193125-16-559625,USD,4332000000.0,10-Q,2015-09-26,2016-04-27,2016
6160,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001193125-16-439878,USD,4332000000.0,10-Q,2015-09-26,2016-01-27,2016
6161,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001193125-15-356351,USD,4332000000.0,10-K,2015-09-26,2015-10-28,2015
6162,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001193125-16-439878,USD,4666000000.0,10-Q,2015-12-26,2016-01-27,2016
6163,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001193125-16-559625,USD,5054000000.0,10-Q,2016-03-26,2016-04-27,2016
6164,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001628280-16-017809,USD,5411000000.0,10-Q,2016-06-25,2016-07-27,2016
6165,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001628280-17-004790,USD,5806000000.0,10-Q,2016-09-24,2017-05-03,2017
6166,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001628280-17-000717,USD,5806000000.0,10-Q,2016-09-24,2017-02-01,2017
6167,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001628280-16-020309,USD,5806000000.0,10-K,2016-09-24,2016-10-26,2016
6168,FiniteLivedIntangibleAssetsAccumulatedAmortization,0000320193-17-000070,USD,5806000000.0,10-K,2016-09-24,2017-11-03,2017
6169,FiniteLivedIntangibleAssetsAccumulatedAmortization,0000320193-17-000009,USD,5806000000.0,10-Q,2016-09-24,2017-08-02,2017
6170,FiniteLivedIntangibleAssetsAccumulatedAmortization,0001628280-17-000717,USD,4724000000.0,10-Q,2016-12-31,2017-02-01,2017
